indicatorcode#indicatorname#topiccode1#topicname1#topiccode2#topicname2#topiccode3#topicname3#topiccode4#topicname4#topiccode5#topicname5
IN.HLTH.GOVHOSPTL.PER100K#Government Hospitals (Number) Per 100,000 Population###########7687#0# _api_read ,   page(7687)    per_page(1)     list parameter( indicator?id name topic?id )   
IN.HLTH.HIVDEATH.EST#HIV AIDS Related Death Estimates###########7688#0# _api_read ,   page(7688)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.4.FE#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12693#0# _api_read ,   page(12693)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.4.MA#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12694#0# _api_read ,   page(12694)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.4.MF#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12695#0# _api_read ,   page(12695)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.NED.FE#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12696#0# _api_read ,   page(12696)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.NED.MA#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12697#0# _api_read ,   page(12697)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.NED.MF#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12698#0# _api_read ,   page(12698)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.S1.FE#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12699#0# _api_read ,   page(12699)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.S1.MA#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12700#0# _api_read ,   page(12700)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.60UP.S1.MF#Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12701#0# _api_read ,   page(12701)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.1.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12702#0# _api_read ,   page(12702)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.1.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12703#0# _api_read ,   page(12703)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.1.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12704#0# _api_read ,   page(12704)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.2.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12705#0# _api_read ,   page(12705)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.2.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12706#0# _api_read ,   page(12706)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.2.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12707#0# _api_read ,   page(12707)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.3.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12708#0# _api_read ,   page(12708)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.3.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12709#0# _api_read ,   page(12709)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.3.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12710#0# _api_read ,   page(12710)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.4.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12711#0# _api_read ,   page(12711)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.4.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12712#0# _api_read ,   page(12712)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.4.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12713#0# _api_read ,   page(12713)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.NED.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12714#0# _api_read ,   page(12714)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.NED.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12715#0# _api_read ,   page(12715)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.NED.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12716#0# _api_read ,   page(12716)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.S1.FE#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12717#0# _api_read ,   page(12717)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.S1.MA#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12718#0# _api_read ,   page(12718)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.80UP.S1.MF#Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12719#0# _api_read ,   page(12719)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.1.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12720#0# _api_read ,   page(12720)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.1.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12721#0# _api_read ,   page(12721)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.1.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12722#0# _api_read ,   page(12722)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.2.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12723#0# _api_read ,   page(12723)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.2.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12724#0# _api_read ,   page(12724)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.2.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12725#0# _api_read ,   page(12725)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.3.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12726#0# _api_read ,   page(12726)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.3.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12727#0# _api_read ,   page(12727)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.3.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Upper Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12728#0# _api_read ,   page(12728)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.4.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12729#0# _api_read ,   page(12729)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.4.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12730#0# _api_read ,   page(12730)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.4.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Post Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12731#0# _api_read ,   page(12731)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.NED.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12732#0# _api_read ,   page(12732)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.NED.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12733#0# _api_read ,   page(12733)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.NED.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. No Education. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12734#0# _api_read ,   page(12734)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.S1.FE#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12735#0# _api_read ,   page(12735)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.S1.MA#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12736#0# _api_read ,   page(12736)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.ATT.ALL.S1.MF#Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12737#0# _api_read ,   page(12737)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.0T19.FE#Wittgenstein Projection: Mean years of schooling. Age 0-19. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12738#0# _api_read ,   page(12738)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.0T19.MA#Wittgenstein Projection: Mean years of schooling. Age 0-19. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12739#0# _api_read ,   page(12739)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.0T19.MF#Wittgenstein Projection: Mean years of schooling. Age 0-19. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12740#0# _api_read ,   page(12740)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.1519.FE#Wittgenstein Projection: Mean years of schooling. Age 15-19. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12741#0# _api_read ,   page(12741)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.1519.MA#Wittgenstein Projection: Mean years of schooling. Age 15-19. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12742#0# _api_read ,   page(12742)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.1519.MF#Wittgenstein Projection: Mean years of schooling. Age 15-19. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12743#0# _api_read ,   page(12743)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.15UP.FE#Wittgenstein Projection: Mean years of schooling. Age 15+. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12744#0# _api_read ,   page(12744)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.15UP.GPI#Wittgenstein Projection: Mean Years of Schooling. Age 15+. Gender Gap#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12745#0# _api_read ,   page(12745)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.15UP.MA#Wittgenstein Projection: Mean years of schooling. Age 15+. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12746#0# _api_read ,   page(12746)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.15UP.MF#Wittgenstein Projection: Mean years of schooling. Age 15+. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12747#0# _api_read ,   page(12747)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2024.FE#Wittgenstein Projection: Mean years of schooling. Age 20-24. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12748#0# _api_read ,   page(12748)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2024.MA#Wittgenstein Projection: Mean years of schooling. Age 20-24. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12749#0# _api_read ,   page(12749)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2024.MF#Wittgenstein Projection: Mean years of schooling. Age 20-24. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12750#0# _api_read ,   page(12750)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2039.FE#Wittgenstein Projection: Mean years of schooling. Age 20-39. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12751#0# _api_read ,   page(12751)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2039.MA#Wittgenstein Projection: Mean years of schooling. Age 20-39. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12752#0# _api_read ,   page(12752)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2039.MF#Wittgenstein Projection: Mean years of schooling. Age 20-39. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12753#0# _api_read ,   page(12753)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2064.FE#Wittgenstein Projection: Mean years of schooling. Age 20-64. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12754#0# _api_read ,   page(12754)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2064.MA#Wittgenstein Projection: Mean years of schooling. Age 20-64. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12755#0# _api_read ,   page(12755)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2064.MF#Wittgenstein Projection: Mean years of schooling. Age 20-64. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12756#0# _api_read ,   page(12756)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2529.FE#Wittgenstein Projection: Mean years of schooling. Age 25-29. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12757#0# _api_read ,   page(12757)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2529.MA#Wittgenstein Projection: Mean years of schooling. Age 25-29. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12758#0# _api_read ,   page(12758)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.2529.MF#Wittgenstein Projection: Mean years of schooling. Age 25-29. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12759#0# _api_read ,   page(12759)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.25UP.FE#Wittgenstein Projection: Mean years of schooling. Age 25+. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12760#0# _api_read ,   page(12760)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.25UP.GPI#Wittgenstein Projection: Mean Years of Schooling. Age 25+. Gender Gap#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12761#0# _api_read ,   page(12761)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.25UP.MA#Wittgenstein Projection: Mean years of schooling. Age 25+. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12762#0# _api_read ,   page(12762)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.25UP.MF#Wittgenstein Projection: Mean years of schooling. Age 25+. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12763#0# _api_read ,   page(12763)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.4064.FE#Wittgenstein Projection: Mean years of schooling. Age 40-64. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12764#0# _api_read ,   page(12764)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.4064.MA#Wittgenstein Projection: Mean years of schooling. Age 40-64. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12765#0# _api_read ,   page(12765)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.4064.MF#Wittgenstein Projection: Mean years of schooling. Age 40-64. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12766#0# _api_read ,   page(12766)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.60UP.FE#Wittgenstein Projection: Mean years of schooling. Age 60+. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12767#0# _api_read ,   page(12767)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.60UP.MA#Wittgenstein Projection: Mean years of schooling. Age 60+. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12768#0# _api_read ,   page(12768)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.60UP.MF#Wittgenstein Projection: Mean years of schooling. Age 60+. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12769#0# _api_read ,   page(12769)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.65UP.FE#Wittgenstein Projection: Mean years of schooling. Age 65+. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12770#0# _api_read ,   page(12770)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.65UP.MA#Wittgenstein Projection: Mean years of schooling. Age 65+. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12771#0# _api_read ,   page(12771)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.65UP.MF#Wittgenstein Projection: Mean years of schooling. Age 65+. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12772#0# _api_read ,   page(12772)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.80UP.FE#Wittgenstein Projection: Mean years of schooling. Age 80+. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12773#0# _api_read ,   page(12773)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.80UP.MA#Wittgenstein Projection: Mean years of schooling. Age 80+. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12774#0# _api_read ,   page(12774)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.MYS.80UP.MF#Wittgenstein Projection: Mean years of schooling. Age 80+. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12775#0# _api_read ,   page(12775)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.1.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12776#0# _api_read ,   page(12776)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.1.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12777#0# _api_read ,   page(12777)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.1.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12778#0# _api_read ,   page(12778)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.2.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12779#0# _api_read ,   page(12779)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.2.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12780#0# _api_read ,   page(12780)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.2.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Lower Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12781#0# _api_read ,   page(12781)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.3.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12782#0# _api_read ,   page(12782)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.3.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12783#0# _api_read ,   page(12783)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.3.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Upper Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12784#0# _api_read ,   page(12784)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.4.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12785#0# _api_read ,   page(12785)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.4.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12786#0# _api_read ,   page(12786)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.4.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Post Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12787#0# _api_read ,   page(12787)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.NED.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12788#0# _api_read ,   page(12788)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.NED.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12789#0# _api_read ,   page(12789)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.NED.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. No Education. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12790#0# _api_read ,   page(12790)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.S1.FE#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12791#0# _api_read ,   page(12791)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.S1.MA#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12792#0# _api_read ,   page(12792)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.1519.S1.MF#Wittgenstein Projection: Population age 15-19 in thousands by highest level of educational attainment. Incomplete Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12793#0# _api_read ,   page(12793)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.1.FE#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12794#0# _api_read ,   page(12794)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.1.MA#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12795#0# _api_read ,   page(12795)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.1.MF#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12796#0# _api_read ,   page(12796)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.2.FE#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12797#0# _api_read ,   page(12797)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.2.MA#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12798#0# _api_read ,   page(12798)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.2.MF#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Total#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12799#0# _api_read ,   page(12799)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.3.FE#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12800#0# _api_read ,   page(12800)    per_page(1)     list parameter( indicator?id name topic?id )   
PRJ.POP.2024.3.MA#Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male#10#Social Protection and Labor#7#Financial Sector#6#Environment#####12801#0# _api_read ,   page(12801)    per_page(1)     list parameter( indicator?id name topic?id )   
